,id,code,date,open_weekly,close_weekly,high_weekly,low_weekly,total_vol,oi
194,AAA20151019,AAA,2015-10-19,6.08,5.97,6.2,5.85,1289.5299999999997,49.499989
199,AAA20151026,AAA,2015-10-26,5.97,5.97,6.02,5.79,453.17999999999967,49.499989
204,AAA20151102,AAA,2015-11-02,5.97,6.71,7.0,5.74,1916.2099999999996,49.499989
209,AAA20151109,AAA,2015-11-09,6.6,6.48,6.65,6.14,2185.3209999999995,49.499989
214,AAA20151116,AAA,2015-11-16,6.48,6.02,6.48,5.91,1303.1099999999997,49.499989
219,AAA20151123,AAA,2015-11-23,6.02,6.54,6.6,5.91,2316.3969999999995,49.499989
224,AAA20151130,AAA,2015-11-30,6.48,6.2,6.6,6.2,1050.2049999999995,49.499989
229,AAA20151207,AAA,2015-12-07,6.25,6.42,6.65,6.2,871.1729999999995,49.499989
234,AAA20151214,AAA,2015-12-14,6.42,6.37,6.6,6.31,532.2449999999995,49.499989
239,AAA20151221,AAA,2015-12-21,6.37,6.31,6.48,6.31,322.88999999999953,49.499989
244,AAA20151228,AAA,2015-12-28,6.31,6.48,6.54,6.14,1397.7949999999996,49.499989
249,AAA20160105,AAA,2016-01-05,6.54,7.74,7.8,6.42,3876.2259999999997,49.499989
254,AAA20160112,AAA,2016-01-12,7.74,8.2,8.38,7.29,2282.6509999999994,49.499989
259,AAA20160119,AAA,2016-01-19,8.2,8.32,8.72,7.86,2433.2849999999994,49.499989
264,AAA20160126,AAA,2016-01-26,8.32,8.03,9.12,8.03,3178.6719999999996,49.499989
269,AAA20160202,AAA,2016-02-02,8.03,8.26,8.6,7.63,2627.9339999999993,49.499989
274,AAA20160216,AAA,2016-02-16,8.32,8.49,8.66,8.15,1453.7079999999996,49.499989
279,AAA20160223,AAA,2016-02-23,8.49,8.32,8.78,8.32,1539.6829999999995,49.499989
284,AAA20160301,AAA,2016-03-01,8.32,8.32,8.66,8.26,1022.9089999999997,49.499989
289,AAA20160308,AAA,2016-03-08,8.32,8.55,8.89,8.32,1510.9199999999994,49.499989
294,AAA20160315,AAA,2016-03-15,8.55,9.06,9.35,8.49,2418.9199999999996,49.499989
299,AAA20160322,AAA,2016-03-22,9.06,9.87,9.98,9.01,3023.114999999999,49.499989
304,AAA20160329,AAA,2016-03-29,9.87,9.75,9.98,9.52,2081.4039999999995,49.499989
309,AAA20160405,AAA,2016-04-05,9.64,9.87,10.21,9.52,1733.8089999999995,49.499989
314,AAA20160412,AAA,2016-04-12,9.87,9.86,10.16,9.74,1185.9779999999996,49.499989
319,AAA20160420,AAA,2016-04-20,9.92,10.88,10.88,9.86,2759.374,49.499989
324,AAA20160427,AAA,2016-04-27,10.94,10.94,11.12,10.76,2024.4869999999994,49.499989
329,AAA20160506,AAA,2016-05-06,11.0,11.42,11.72,11.0,1294.8699999999997,51.899986
334,AAA20160513,AAA,2016-05-13,11.48,12.97,13.87,11.42,2249.8189999999995,51.899986
339,AAA20160520,AAA,2016-05-20,12.97,13.45,14.47,12.97,2593.153,51.899986
344,AAA20160527,AAA,2016-05-27,13.15,14.83,14.95,13.15,2868.0109999999995,51.899986
349,AAA20160603,AAA,2016-06-03,14.89,14.89,14.95,14.23,2297.042,51.899986
354,AAA20160610,AAA,2016-06-10,14.77,16.98,17.34,14.47,3708.573,51.899986
359,AAA20160617,AAA,2016-06-17,17.04,16.32,17.34,15.9,4630.877,51.899986
364,AAA20160624,AAA,2016-06-24,16.32,16.08,16.74,14.83,3614.4949999999994,51.899986
369,AAA20160701,AAA,2016-07-01,16.14,18.11,18.29,16.08,2903.95,51.899986
374,AAA20160708,AAA,2016-07-08,18.11,18.35,19.55,17.94,1759.4509999999996,51.899986
379,AAA20160715,AAA,2016-07-15,18.35,17.94,18.83,16.74,2878.3819999999996,51.899986
384,AAA20160722,AAA,2016-07-22,17.94,19.91,19.97,17.94,3108.004999999999,51.899986
389,AAA20160729,AAA,2016-07-29,19.91,21.28,22.12,19.73,2481.5689999999995,51.899986
394,AAA20160805,AAA,2016-08-05,21.82,19.79,21.82,17.82,2694.5609999999997,51.899986
399,AAA20160812,AAA,2016-08-12,19.97,20.33,20.81,19.73,1960.1319999999996,51.899986
404,AAA20160819,AAA,2016-08-19,20.33,20.21,20.69,18.29,1669.5409999999995,51.899986
409,AAA20160826,AAA,2016-08-26,20.03,19.79,20.33,18.29,999.7889999999995,51.899986
414,AAA20160905,AAA,2016-09-05,19.79,19.79,19.85,19.25,722.8919999999996,51.899986
419,AAA20160912,AAA,2016-09-12,19.73,19.13,19.73,19.13,902.5389999999995,51.899986
424,AAA20160919,AAA,2016-09-19,19.13,17.52,19.13,16.2,2910.3929999999996,51.899986
429,AAA20160926,AAA,2016-09-26,17.7,17.88,19.13,17.46,1756.9059999999995,51.899986
434,AAA20161003,AAA,2016-10-03,18.29,18.35,18.77,17.94,2379.95,51.899986
439,AAA20161010,AAA,2016-10-10,18.41,18.53,18.77,18.06,1453.7209999999995,51.899986
444,AAA20161017,AAA,2016-10-17,18.59,18.47,19.37,18.29,2503.9419999999996,51.899986
449,AAA20161024,AAA,2016-10-24,18.53,17.82,18.89,17.76,1787.5259999999994,51.899986
454,AAA20161031,AAA,2016-10-31,17.34,17.64,17.94,17.34,940.0659999999996,51.899986
459,AAA20161107,AAA,2016-11-07,17.7,17.64,17.7,16.8,878.3759999999995,51.899986
464,AAA20161114,AAA,2016-11-14,17.64,17.22,17.88,16.92,804.0099999999995,51.899986
469,AAA20161128,AAA,2016-11-28,17.22,17.58,18.59,16.14,1405.3849999999995,51.899986
474,AAA20161205,AAA,2016-12-05,17.52,16.92,17.7,16.62,1348.3099999999995,56.964989
479,AAA20161212,AAA,2016-12-12,16.92,15.5,17.23,15.25,531.7199999999996,56.964989
484,AAA20161219,AAA,2016-12-19,15.65,15.5,15.65,14.57,966.9199999999995,56.964989
489,AAA20161226,AAA,2016-12-26,15.5,14.57,15.5,14.57,487.00999999999954,56.964989
494,AAA20170103,AAA,2017-01-03,14.57,15.25,15.4,13.7,1414.5699999999997,56.964989
499,AAA20170110,AAA,2017-01-10,15.62,15.62,16.24,14.78,4430.29,56.964989
504,AAA20170117,AAA,2017-01-17,15.62,15.5,15.62,14.26,4969.45,56.964989
509,AAA20170124,AAA,2017-01-24,14.57,13.51,15.19,13.39,6284.919999999999,56.964989
514,AAA20170207,AAA,2017-02-07,13.54,14.81,14.97,13.51,5636.869999999999,56.964989
519,AAA20170214,AAA,2017-02-14,14.81,15.62,15.84,14.32,4324.539999999999,56.964989
524,AAA20170221,AAA,2017-02-21,15.71,16.43,16.98,15.56,6465.19,56.964989
529,AAA20170228,AAA,2017-02-28,16.43,15.5,16.64,15.5,6028.32,56.964989
534,AAA20170307,AAA,2017-03-07,15.37,16.65,17.0,15.37,6620.65,56.964989
539,AAA20170314,AAA,2017-03-14,16.65,15.84,16.65,15.59,5611.54,56.964989
544,AAA20170321,AAA,2017-03-21,15.91,15.62,16.1,15.43,4976.36,56.964989
549,AAA20170328,AAA,2017-03-28,15.97,15.3,15.97,15.17,3680.629999999999,56.964989
554,AAA20170404,AAA,2017-04-04,15.3,15.97,16.04,15.3,4351.929999999999,56.964989
559,AAA20170412,AAA,2017-04-12,16.07,16.75,16.88,16.04,11121.99,56.964989
564,AAA20170419,AAA,2017-04-19,16.75,16.1,17.13,15.52,6178.739999999999,56.964989
569,AAA20170426,AAA,2017-04-26,16.1,16.36,16.55,15.84,3234.719999999999,56.964989
574,AAA20170505,AAA,2017-05-05,16.49,18.03,18.36,16.23,9043.73,56.964989
579,AAA20170512,AAA,2017-05-12,18.42,19.9,20.19,18.1,10078.929999999998,56.964989
584,AAA20170519,AAA,2017-05-19,20.1,19.68,20.39,18.23,10472.189999999999,56.964989
589,AAA20170526,AAA,2017-05-26,19.77,21.25,21.45,19.13,8183.839999999999,56.964989
594,AAA20170602,AAA,2017-06-02,21.25,20.8,22.03,18.87,7994.129999999999,58.664989
599,AAA20170609,AAA,2017-06-09,20.48,20.61,21.38,19.84,6619.209999999998,58.664989
604,AAA20170616,AAA,2017-06-16,20.61,20.1,20.61,19.64,6241.389999999999,59.249989
609,AAA20170623,AAA,2017-06-23,20.39,22.61,23.38,20.39,10176.72,59.249989
614,AAA20170630,AAA,2017-06-30,22.87,22.25,23.12,21.9,8569.76,59.249989
619,AAA20170707,AAA,2017-07-07,22.25,22.16,22.8,21.51,6083.459999999999,59.249989
624,AAA20170714,AAA,2017-07-14,22.03,21.77,22.41,20.87,5886.139999999999,59.249989
629,AAA20170721,AAA,2017-07-21,21.64,20.68,21.74,20.29,5741.73,59.249989
634,AAA20170728,AAA,2017-07-28,20.42,21.42,21.64,20.26,3539.039999999999,59.249989
639,AAA20170804,AAA,2017-08-04,21.42,20.74,21.71,20.48,4125.109999999999,59.249989
644,AAA20170811,AAA,2017-08-11,20.74,20.74,21.22,20.48,3997.709999999999,59.249989
649,AAA20170818,AAA,2017-08-18,20.94,21.59,22.54,20.87,6573.3099999999995,59.249989
654,AAA20170825,AAA,2017-08-25,21.52,20.9,21.92,20.81,4456.69,59.249989
659,AAA20170901,AAA,2017-09-01,20.94,21.23,21.52,20.61,4791.69,59.249989
664,AAA20170911,AAA,2017-09-11,21.26,21.36,21.82,20.81,6406.089999999999,59.249989
669,AAA20170918,AAA,2017-09-18,21.33,22.77,23.85,21.33,14084.21,59.249989
674,AAA20170925,AAA,2017-09-25,22.7,22.96,23.62,22.47,7128.849999999999,59.249989
679,AAA20171002,AAA,2017-10-02,22.96,22.15,23.09,21.92,6517.829999999999,59.249989
684,AAA20171009,AAA,2017-10-09,22.08,22.47,22.64,21.59,4429.439999999999,59.249989
689,AAA20171016,AAA,2017-10-16,22.57,22.7,23.16,22.47,4664.539999999999,59.249989
694,AAA20171023,AAA,2017-10-23,23.03,21.79,23.42,21.72,8991.329999999998,59.249989
699,AAA20171030,AAA,2017-10-30,21.79,20.22,22.18,20.22,4916.19,59.249989
704,AAA20171106,AAA,2017-11-06,20.18,20.15,20.54,19.04,5113.129999999999,59.249989
709,AAA20171113,AAA,2017-11-13,20.25,18.38,20.48,18.38,6862.799999999999,59.249989
714,AAA20171120,AAA,2017-11-20,18.71,20.48,20.67,18.55,9902.269999999999,59.249989
719,AAA20171127,AAA,2017-11-27,20.31,21.07,21.2,19.99,8389.07,59.249989
724,AAA20171204,AAA,2017-12-04,21.1,21.16,21.46,20.67,6351.909999999999,83.599983
729,AAA20171211,AAA,2017-12-11,21.33,19.99,21.39,19.76,5757.099999999999,83.599983
734,AAA20171218,AAA,2017-12-18,20.02,21.23,21.46,19.23,8566.98,83.599983
739,AAA20171225,AAA,2017-12-25,21.23,21.46,21.88,20.94,7854.469999999998,83.599983
744,AAA20180102,AAA,2018-01-02,21.52,21.49,21.79,21.13,6691.23,83.599983
749,AAA20180109,AAA,2018-01-09,21.59,22.21,22.24,21.1,7964.75,83.599983
754,AAA20180116,AAA,2018-01-16,22.24,22.47,22.96,21.92,6610.6799999999985,83.599983
759,AAA20180125,AAA,2018-01-25,23.26,22.23,23.26,21.82,8681.56,83.599983
764,AAA20180201,AAA,2018-02-01,22.3,19.74,22.3,19.57,8640.039999999999,83.599983
769,AAA20180208,AAA,2018-02-08,19.84,18.74,19.84,17.1,4618.709999999999,83.599983
774,AAA20180222,AAA,2018-02-22,17.79,19.46,20.46,17.79,6955.509999999999,83.599983
779,AAA20180301,AAA,2018-03-01,19.63,18.95,19.98,18.81,5790.119999999999,83.599983
784,AAA20180308,AAA,2018-03-08,18.68,18.54,19.16,18.27,5062.909999999999,83.599983
789,AAA20180315,AAA,2018-03-15,18.61,18.37,18.81,17.92,5475.329999999999,83.599983
794,AAA20180322,AAA,2018-03-22,18.44,18.78,19.05,17.99,6061.04,83.599983
799,AAA20180329,AAA,2018-03-29,18.47,17.51,18.54,17.38,6417.289999999999,83.599983
804,AAA20180405,AAA,2018-04-05,17.45,17.75,18.33,15.5,5736.169999999998,83.599983
809,AAA20180412,AAA,2018-04-12,17.45,18.47,19.89,17.45,5829.709999999999,167.199966
814,AAA20180419,AAA,2018-04-19,18.65,18.56,19.85,18.21,3528.649999999999,167.199966
819,AAA20180427,AAA,2018-04-27,18.56,17.76,18.78,17.14,4146.029999999999,167.199966
824,AAA20180508,AAA,2018-05-08,17.32,17.23,17.81,16.65,3153.389999999999,167.199966
829,AAA20180515,AAA,2018-05-15,17.23,17.41,17.67,16.7,2426.039999999999,167.199966
834,AAA20180522,AAA,2018-05-22,17.41,16.3,17.54,15.99,1141.409999999999,167.199966
839,AAA20180529,AAA,2018-05-29,16.08,17.85,18.52,15.9,10274.159999999998,167.199966
844,AAA20180605,AAA,2018-06-05,17.85,20.03,20.29,17.41,7680.1399999999985,167.199966
849,AAA20180612,AAA,2018-06-12,19.81,18.25,20.43,18.03,5999.659999999999,167.199966
854,AAA20180619,AAA,2018-06-19,18.25,16.61,19.05,16.43,6805.619999999998,167.199966
859,AAA20180626,AAA,2018-06-26,16.79,17.14,17.72,16.61,10596.98,167.199966
864,AAA20180703,AAA,2018-07-03,17.14,16.25,17.23,15.99,9446.409999999998,167.199966
869,AAA20180710,AAA,2018-07-10,16.25,15.85,16.52,15.1,10103.949999999997,167.199966
874,AAA20180717,AAA,2018-07-17,15.68,15.85,15.9,14.88,9840.189999999999,167.199966
879,AAA20180724,AAA,2018-07-24,15.9,15.81,16.21,15.54,8522.219999999998,167.199966
884,AAA20180731,AAA,2018-07-31,15.94,15.23,15.99,14.97,11263.179999999998,167.199966
889,AAA20180807,AAA,2018-08-07,15.19,14.92,15.54,14.83,8689.119999999997,167.199966
894,AAA20180814,AAA,2018-08-14,14.92,14.79,15.1,14.57,4731.019999999999,167.199966
899,AAA20180821,AAA,2018-08-21,14.79,14.52,14.97,14.43,4925.109999999998,167.199966
904,AAA20180828,AAA,2018-08-28,14.57,15.01,15.32,14.57,6943.039999999998,167.199966
909,AAA20180905,AAA,2018-09-05,15.14,15.63,16.25,14.92,13520.769999999997,167.199966
914,AAA20180912,AAA,2018-09-12,15.63,15.01,15.76,15.01,6788.449999999999,167.199966
919,AAA20180919,AAA,2018-09-19,15.01,15.37,15.54,14.74,7483.409999999998,171.199966
924,AAA20180926,AAA,2018-09-26,15.5,15.63,15.9,15.14,9261.649999999998,171.199966
929,AAA20181003,AAA,2018-10-03,15.72,15.19,16.03,15.01,8593.179999999998,171.199966
934,AAA20181010,AAA,2018-10-10,15.19,14.08,15.37,14.08,9624.309999999998,171.199966
939,AAA20181017,AAA,2018-10-17,13.32,13.77,13.99,12.88,9638.349999999999,171.199966
944,AAA20181024,AAA,2018-10-24,13.63,12.83,13.77,12.66,8360.039999999997,171.199966
949,AAA20181031,AAA,2018-10-31,12.08,12.97,13.06,12.08,11054.849999999999,171.199966
954,AAA20181107,AAA,2018-11-07,12.97,12.79,12.97,12.48,4708.169999999998,171.199966
959,AAA20181114,AAA,2018-11-14,12.88,12.52,13.5,12.43,6828.9299999999985,171.199966
964,AAA20181121,AAA,2018-11-21,12.61,13.19,13.59,11.99,11858.039999999997,171.199966
969,AAA20181128,AAA,2018-11-28,13.28,13.68,14.21,13.19,11210.14,171.199966
974,AAA20181205,AAA,2018-12-05,13.77,14.34,14.39,13.1,10344.439999999999,171.199966
979,AAA20181212,AAA,2018-12-12,14.3,14.65,15.01,13.94,11407.239999999998,171.199966
984,AAA20181219,AAA,2018-12-19,14.74,13.54,14.83,13.54,8528.869999999999,171.199966
989,AAA20181226,AAA,2018-12-26,13.37,12.88,13.81,12.39,8102.48,171.199966
994,AAA20190104,AAA,2019-01-04,13.28,12.66,13.41,12.35,6734.589999999999,171.199966
999,AAA20190111,AAA,2019-01-11,12.88,12.75,13.06,12.26,5704.759999999998,171.199966
1004,AAA20190118,AAA,2019-01-18,12.79,12.79,13.37,12.57,7561.2699999999995,171.199966
1009,AAA20190125,AAA,2019-01-25,12.79,12.75,13.1,12.7,7099.1399999999985,171.199966
1014,AAA20190201,AAA,2019-02-01,12.88,13.06,13.06,12.57,7271.78,171.199966
1019,AAA20190215,AAA,2019-02-15,13.19,13.72,13.94,13.1,8668.929999999998,171.199966
1024,AAA20190222,AAA,2019-02-22,13.9,13.54,13.9,13.28,7868.6399999999985,171.199966
1029,AAA20190301,AAA,2019-03-01,13.54,13.68,13.77,13.32,7497.1,171.199966
1034,AAA20190308,AAA,2019-03-08,13.77,14.03,15.5,13.77,17481.79,171.199966
1039,AAA20190315,AAA,2019-03-15,14.12,14.48,14.83,13.99,13035.49,171.199966
1044,AAA20190322,AAA,2019-03-22,14.48,14.48,14.7,14.08,13148.880000000001,171.199966
1049,AAA20190329,AAA,2019-03-29,14.3,14.97,15.23,14.17,12983.830000000002,171.199966
1054,AAA20190405,AAA,2019-04-05,15.1,15.72,15.81,15.1,19234.67,171.199966
1059,AAA20190412,AAA,2019-04-12,15.76,17.19,17.23,15.59,39379.5,171.199966
1064,AAA20190422,AAA,2019-04-22,17.1,15.45,17.32,15.37,28894.64,171.199966
1069,AAA20190502,AAA,2019-05-02,15.5,16.16,16.61,15.45,16926.14,171.199966
1074,AAA20190509,AAA,2019-05-09,16.12,15.01,16.16,14.92,17013.57,171.199966
1079,AAA20190516,AAA,2019-05-16,15.19,15.5,15.85,14.88,17101.11,171.199966
1084,AAA20190523,AAA,2019-05-23,15.5,15.72,15.94,15.23,15047.11,171.199966
1089,AAA20190530,AAA,2019-05-30,15.68,16.12,16.43,15.45,16482.94,171.199966
1094,AAA20190606,AAA,2019-06-06,16.12,15.37,16.25,15.23,13558.42,171.199966
1099,AAA20190613,AAA,2019-06-13,15.45,15.85,16.16,15.45,13659.25,171.199966
1104,AAA20190620,AAA,2019-06-20,15.99,16.48,16.83,15.99,18646.9,171.199966
1109,AAA20190627,AAA,2019-06-27,16.52,15.99,16.61,15.99,11981.56,171.199966
1114,AAA20190704,AAA,2019-07-04,15.99,16.56,16.79,15.9,14042.220000000001,171.199966
1119,AAA20190711,AAA,2019-07-11,16.56,16.61,17.23,16.52,25591.91,171.199966
1124,AAA20190718,AAA,2019-07-18,16.74,16.52,17.01,16.39,17485.27,171.199966
1129,AAA20190725,AAA,2019-07-25,16.52,16.83,16.88,16.43,16664.920000000002,171.199966
1134,AAA20190801,AAA,2019-08-01,16.88,15.94,16.92,15.72,20981.33,171.199966
1139,AAA20190808,AAA,2019-08-08,15.9,15.54,16.03,15.19,17013.83,171.199966
1144,AAA20190815,AAA,2019-08-15,15.54,15.73,15.91,15.36,8220.97,171.199966
1149,AAA20190822,AAA,2019-08-22,15.73,15.45,15.82,15.27,7400.67,171.199966
1154,AAA20190829,AAA,2019-08-29,15.45,14.45,15.59,14.45,9525.67,171.199966
1159,AAA20190906,AAA,2019-09-06,14.54,14.59,15.04,14.4,8010.07,171.199966
1164,AAA20190913,AAA,2019-09-13,14.63,14.95,15.04,14.49,7870.47,171.199966
1169,AAA20190920,AAA,2019-09-20,14.95,14.63,14.95,14.49,7951.16,171.199966
1174,AAA20190927,AAA,2019-09-27,14.63,13.85,14.72,13.72,9182.78,171.199966
1179,AAA20191004,AAA,2019-10-04,13.85,13.9,14.17,13.67,9520.32,171.199966
1184,AAA20191011,AAA,2019-10-11,13.9,13.67,13.99,13.49,6862.07,171.199966
1189,AAA20191018,AAA,2019-10-18,13.76,13.85,14.27,13.72,11847.5,171.199966
1194,AAA20191025,AAA,2019-10-25,13.85,13.9,14.13,13.63,13970.64,171.199966
1199,AAA20191101,AAA,2019-11-01,13.95,14.4,14.45,13.76,15982.36,171.199966
1204,AAA20191108,AAA,2019-11-08,14.45,14.49,14.68,14.13,20013.3,171.199966
1209,AAA20191115,AAA,2019-11-15,14.45,13.76,14.54,13.76,17896.440000000002,171.199966
1214,AAA20191122,AAA,2019-11-22,13.81,13.12,13.85,13.08,11311.44,171.199966
1219,AAA20191129,AAA,2019-11-29,13.17,12.89,13.26,12.85,8306.77,171.199966
1224,AAA20191206,AAA,2019-12-06,12.94,12.99,13.03,12.53,8561.23,171.199966
1229,AAA20191213,AAA,2019-12-13,12.99,12.89,13.08,12.66,6639.83,171.199966
1234,AAA20191220,AAA,2019-12-20,12.89,12.25,12.99,12.21,7508.89,171.199966
1239,AAA20191227,AAA,2019-12-27,12.25,11.8,12.44,11.16,13008.5,171.199966
1244,AAA20200106,AAA,2020-01-06,11.8,11.25,11.89,11.25,7123.79,171.199966
1249,AAA20200113,AAA,2020-01-13,11.25,10.97,11.52,10.88,8738.68,171.199966
1254,AAA20200120,AAA,2020-01-20,10.97,11.38,11.61,10.74,7999.45,171.199966
1259,AAA20200203,AAA,2020-02-03,11.38,9.78,11.57,9.78,10683.720000000001,171.199966
1264,AAA20200210,AAA,2020-02-10,9.83,11.06,11.34,9.83,11676.960000000001,171.199966
1269,AAA20200217,AAA,2020-02-17,11.11,11.29,11.43,10.97,8494.41,171.199966
1274,AAA20200224,AAA,2020-02-24,11.34,11.34,12.62,11.16,13662.61,171.199966
1279,AAA20200302,AAA,2020-03-02,11.06,11.34,11.8,11.06,9221.53,171.199966
1284,AAA20200309,AAA,2020-03-09,11.48,10.52,11.8,10.52,9056.130000000001,171.199966
1289,AAA20200316,AAA,2020-03-16,9.97,9.88,10.56,8.55,10016.34,171.199966
1294,AAA20200323,AAA,2020-03-23,10.06,9.02,10.42,9.02,8112.19,171.199966
1299,AAA20200330,AAA,2020-03-30,9.14,8.87,9.78,8.78,8873.95,171.199966
1304,AAA20200407,AAA,2020-04-07,9.1,9.74,10.06,8.41,8650.36,171.199966
1309,AAA20200414,AAA,2020-04-14,9.46,9.88,10.29,9.37,7588.76,171.199966
1314,AAA20200421,AAA,2020-04-21,10.01,10.47,11.29,9.97,16688.86,171.199966
1319,AAA20200428,AAA,2020-04-28,10.33,11.38,12.02,10.24,15450.490000000002,171.199966
1324,AAA20200507,AAA,2020-05-07,11.43,11.11,11.7,10.61,10969.490000000002,171.199966
1329,AAA20200514,AAA,2020-05-14,11.16,11.38,11.66,11.02,11597.86,171.199966
1334,AAA20200521,AAA,2020-05-21,11.43,11.48,11.66,11.16,10561.250000000002,171.199966
1339,AAA20200528,AAA,2020-05-28,11.52,11.48,12.02,11.2,13338.36,171.199966
1344,AAA20200604,AAA,2020-06-04,11.43,12.3,12.3,11.34,13940.08,171.199966
1349,AAA20200611,AAA,2020-06-11,12.39,11.8,12.89,11.8,18775.48,171.199966
1354,AAA20200618,AAA,2020-06-18,11.38,11.61,11.8,11.11,9100.18,171.199966
1359,AAA20200625,AAA,2020-06-25,11.66,11.98,12.34,11.61,9595.77,171.199966
1364,AAA20200702,AAA,2020-07-02,12.02,11.16,12.07,10.7,8065.6,171.199966
1369,AAA20200709,AAA,2020-07-09,11.16,11.66,11.66,11.11,6489.75,171.199966
1374,AAA20200716,AAA,2020-07-16,11.61,11.38,11.66,11.29,5180.79,211.199966
1379,AAA20200723,AAA,2020-07-23,11.48,11.43,11.98,11.25,10573.619999999999,211.199966
1384,AAA20200730,AAA,2020-07-30,11.43,10.15,11.43,9.78,9915.740000000002,211.199966
1389,AAA20200806,AAA,2020-08-06,9.97,10.52,10.61,9.88,5442.86,211.199966
1394,AAA20200813,AAA,2020-08-13,10.52,10.93,11.11,10.38,10610.01,211.199966
1399,AAA20200820,AAA,2020-08-20,11.02,11.06,11.48,10.93,22340.969999999998,211.199966
1404,AAA20200827,AAA,2020-08-27,11.02,11.61,11.61,10.93,21428.239999999998,211.199966
1409,AAA20200904,AAA,2020-09-04,11.61,11.48,11.7,11.2,12136.11,211.199966
1414,AAA20200911,AAA,2020-09-11,11.52,11.48,11.75,11.43,11519.13,211.199966
1419,AAA20200918,AAA,2020-09-18,11.62,11.67,11.95,11.52,11346.5,211.199966
1424,AAA20200925,AAA,2020-09-25,11.67,11.67,12.0,11.48,12909.79,211.199966
1429,AAA20201002,AAA,2020-10-02,11.71,11.57,11.76,11.38,10459.71,211.199966
1434,AAA20201009,AAA,2020-10-09,11.67,11.67,12.14,11.57,13290.42,211.199966
